timestampms,seq,best_bid,best_ask,mid,inventory,cash,avg_cost,realized_pnl,equity_mtm,equity_liquidation,trade_count,bid_quote_price,ask_quote_price,bid_quote_size,ask_quote_size
1773070316090,415677,69148.29,69153.01,69150.65,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20002.007616520154,20001.875572482746,3,,,,
1773070317093,416194,69127.06,69129.97,69128.515,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.92848121682,20001.79971061383,3,,,,
1773070318095,416322,69129.43,69130.86,69130.14499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.93430866405,20001.80817941408,3,,,,
1773070319148,416435,69130.24,69130.76,69130.5,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.935577832006,20001.811073814166,3,,,,
1773070320196,416507,69127.65,69130.25,69128.95,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.930036394457,20001.801818880558,3,,,,
1773070321210,416632,69132.33,69132.34,69132.33499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.94213817904,20001.818542081055,3,,,,
1773070322215,416981,69119.66,69119.67,69119.66500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.89684139597,20001.773267946377,3,,,,
1773070323216,417492,69123.05,69123.06,69123.055,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.90896105616,20001.785381546735,3,,,,
1773070324230,417828,69118.14,69124.69,69121.41500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.90309785772,20001.767836479547,3,,,,
1773070325238,417991,69116.05,69124.53,69120.29000000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.899075846595,20001.760368212657,3,,,,
1773070326238,418137,69116.0,69119.68,69117.84,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.890316800145,20001.760189545985,3,,,,
1773070327254,418263,69117.05,69125.5,69121.275,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.90259734078,20001.763941546098,3,,,,
1773070328277,418603,69112.0,69118.14,69115.07,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.880413714975,20001.74589621223,3,,,,
1773070329281,418997,69105.39,69107.8,69106.595,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.8501145645,20001.72227647819,3,,,,
1773070330281,419209,69111.46,69111.47,69111.465,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.86752540377,20001.74396661217,3,,,,
1773070331284,419713,69105.35,69116.03,69110.69,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.864754684993,20001.722133544856,3,,,,
1773070332288,419965,69108.93,69111.54,69110.23499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.86312800494,20001.73492607857,3,,,,
1773070333289,420172,69115.08,69115.09,69115.08499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.88046734179,20001.75690207922,3,,,,
1773070334308,420287,69109.71,69113.2,69111.455,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.86748965256,20001.73771327865,3,,,,
1773070335308,420664,69098.0,69098.01,69098.005,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.81940427511,20001.695869544074,3,,,,
1773070336354,420922,69077.62,69091.11,69084.36499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.77063962467,20001.62304500858,3,,,,
1773070337442,420998,69076.91,69079.18,69078.045,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.74804485995,20001.62050794184,3,,,,
1773070338488,421228,69068.01,69077.55,69072.78,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.729221847883,20001.588705274226,3,,,,
1773070339494,421447,69077.97,69082.05,69080.01000000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.755069972714,20001.624295675283,3,,,,
1773070340554,421552,69077.18,69080.44,69078.81,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.750779827515,20001.621472741866,3,,,,
1773070341573,421647,69070.85,69073.98,69072.41500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.72791692872,20001.598853541196,3,,,,
1773070342594,421693,69073.97,69079.97,69076.97,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.744201604874,20001.610002341527,3,,,,
1773070343631,422130,69091.09,69091.1,69091.095,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.794700189,20001.671177810007,3,,,,
1773070344639,422319,69091.09,69091.1,69091.095,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.794700189,20001.671177810007,3,,,,
1773070345639,422578,69079.73,69084.53,69082.13,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.762649229237,20001.630584742135,3,,,,
1773070346680,422939,69068.97,69072.51,69070.73999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.721928601044,20001.592135674327,3,,,,
1773070347728,423038,69068.97,69075.08,69072.025,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.72652263153,20001.592135674327,3,,,,
1773070348735,423268,69073.08,69080.46,69076.77,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.743486580675,20001.606822074766,3,,,,
1773070349772,423427,69070.36,69074.64,69072.5,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.728220814006,20001.597102607808,3,,,,
1773070350790,423584,69073.14,69078.65,69075.89499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.7403583498,20001.60703647477,3,,,,
1773070351795,423718,69071.06,69077.4,69074.23,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.734405773335,20001.599603941217,3,,,,
1773070352810,423935,69066.78,69071.99,69069.38500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.71708431209,20001.584310074093,3,,,,
1773070353818,424305,69080.29,69087.22,69083.755,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.76845880086,20001.632585808864,3,,,,
1773070354830,424497,69070.96,69087.22,69079.09,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.751780861396,20001.59924660787,3,,,,
1773070355838,424666,69076.33,69077.46,69076.895,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.7439334708,20001.618435408443,3,,,,
1773070356885,424763,69074.05,69076.67,69075.36,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.738445660067,20001.6102882082,3,,,,
1773070357901,425086,69082.01,69086.37,69084.19,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.770013978494,20001.638731942377,3,,,,
1773070358908,425320,69084.93,69088.26,69086.595,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.7786121445,20001.649166076022,3,,,,
1773070359989,425459,69087.61,69089.36,69088.485,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.78536912319,20001.65874260964,3,,,,
1773070361012,425852,69069.38,69071.22,69070.3,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.720355547805,20001.59360074104,3,,,,
1773070362017,426015,69073.94,69075.12,69074.53,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.735478309634,20001.60989514152,3,,,,
1773070363040,426400,69076.52,69090.75,69083.63500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.76802978634,20001.619114341796,3,,,,
1773070364040,426445,69074.06,69077.51,69075.785,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.73996508649,20001.610323941535,3,,,,
1773070365066,426640,69071.33,69072.25,69071.79000000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.725682478096,20001.600568741243,3,,,,
1773070366107,426750,69071.33,69076.3,69073.815,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.73292209812,20001.600568741243,3,,,,
1773070367111,427048,69068.01,69073.61,69070.81,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.722178859516,20001.588705274226,3,,,,
1773070368120,427325,69063.68,69068.41,69066.045,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.70514340795,20001.573232740433,3,,,,
1773070369121,427637,69047.28,69063.56,69055.42,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.667157747324,20001.514630072026,3,,,,
1773070370143,428022,69053.62,69056.62,69055.12,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.666085211025,20001.537285006034,3,,,,
1773070371180,428103,69052.82,69055.32,69054.07,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.662331333977,20001.53442633928,3,,,,
1773070372227,428470,69064.91,69066.99,69065.95000000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.704803771456,20001.57762794056,3,,,,
1773070373227,428937,69074.36,69085.98,69080.17,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.755641992077,20001.611395941567,3,,,,
1773070374237,429239,69076.5,69078.14,69077.32,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.745452897227,20001.619042875125,3,,,,
1773070375237,429738,69078.8,69084.57,69081.685,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.76105830039,20001.627261542035,3,,,,
1773070376257,429993,69081.11,69081.97,69081.54000000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.760539907846,20001.635515942286,3,,,,
1773070377261,430227,69081.93,69082.02,69081.975,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.76209508548,20001.638446075704,3,,,,
1773070378273,430539,69077.07,69077.08,69077.07500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.74457699258,20001.621079675188,3,,,,
1773070379282,430808,69078.36,69078.37,69078.36499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.74918889867,20001.625689275323,3,,,,
1773070380286,431035,69077.26,69081.02,69079.14,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.751959617446,20001.62175860854,3,,,,
1773070381286,431383,69061.84,69062.25,69062.045,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.69084292395,20001.566657806903,3,,,,
1773070382292,431798,69052.72,69069.16,69060.94,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.686892415244,20001.534069005935,3,,,,
1773070383297,432039,69044.12,69047.34,69045.73,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.632514824836,20001.503338338356,3,,,,
1773070384310,432147,69045.85,69050.06,69047.955,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.64046946906,20001.509520205207,3,,,,
1773070385314,432616,69030.42,69031.3,69030.86,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.579352775567,20001.454383670232,3,,,,
1773070386326,432984,69044.87,69047.99,69046.43,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.635017409535,20001.506018338434,3,,,,
1773070387354,433312,69038.43,69038.44,69038.435,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.60643431714,20001.48300607109,3,,,,
1773070388394,433575,69033.75,69035.89,69034.82,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.593510254726,20001.466282870588,3,,,,
1773070389395,433830,69036.89,69036.9,69036.89499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.6009286308,20001.477503137587,3,,,,
1773070390413,434000,69034.51,69037.06,69035.785,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.59696024649,20001.468998604003,3,,,,
1773070391413,434235,69028.51,69032.18,69030.345,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.57751158825,20001.447558603366,3,,,,
1773070392422,434557,69011.46,69013.63,69012.54500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.51387443445,20001.386633268223,3,,,,
1773070393423,434847,69005.63,69017.6,69011.615,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.51054957192,20001.36580073427,3,,,,
1773070394446,435274,69016.43,69017.97,69017.2,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.530516622704,20001.404392735414,3,,,,
1773070395465,435691,69034.26,69034.89,69034.575,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.59263435008,20001.46810527064,3,,,,
1773070396468,436021,69024.47,69024.8,69024.63500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.55709764734,20001.43312233627,3,,,,
1773070397483,436502,69017.51,69035.91,69026.70999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.564516023416,20001.40825193553,3,,,,
1773070398510,436618,69018.39,69035.9,69027.14499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.56607120105,20001.411396468957,3,,,,
1773070399521,436723,69017.23,69019.69,69018.45999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.535021275165,20001.40725140217,3,,,,
1773070400586,436941,69016.71,69019.53,69018.12,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.533805734027,20001.40539326878,3,,,,
1773070401597,437060,69014.14,69015.62,69014.88,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.522222341984,20001.396209801842,3,,,,
1773070402620,437175,69017.03,69017.07,69017.05,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.529980354557,20001.40653673548,3,,,,
1773070403650,437543,69025.4,69025.41,69025.405,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.55985049051,20001.43644553637,3,,,,
1773070404685,437934,69031.23,69031.24,69031.235,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.58069344594,20001.45727807032,3,,,,
1773070405687,438243,69026.74,69029.92,69028.33,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.570307719434,20001.441233803176,3,,,,
1773070406698,438605,69015.71,69016.34,69016.025,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.52631585553,20001.40181993534,3,,,,
1773070407705,438941,69001.71,69004.09,69002.9,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.479392392404,20001.351793267186,3,,69017.42,,0.013741320667500001
1773070408713,439191,69000.0,69000.01,69000.005,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.46904241711,20001.345682867002,3,,,,
1773070409726,439317,69000.0,69000.01,69000.005,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.46904241711,20001.345682867002,3,,,,
1773070410727,439655,69003.39,69004.18,69003.785,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.48255637449,20001.357796467364,3,,,,
1773070411734,439825,69000.0,69000.01,69000.005,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.46904241711,20001.345682867002,3,,,,
1773070412737,440124,69000.0,69000.01,69000.005,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.46904241711,20001.345682867002,3,,,,
1773070413769,440627,68976.21,68986.26,68981.235,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.40193739594,20001.260673264478,3,,68971.68,,0.013741320667500001
1773070414770,441266,68948.32,68952.0,68950.16,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.290840510865,20001.16101299485,3,,,,
1773070415776,441721,68951.84,68958.89,68955.36499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.30944901567,20001.173591128558,3,,,,
1773070416793,441966,68929.93,68937.2,68933.565,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.23151137787,20001.0952993929,3,,,,
1773070417837,442261,68909.23,68931.62,68920.42499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.18453428793,20001.0213313907,3,,,,
1773070418853,442618,68895.43,68902.37,68898.9,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.107579808406,20000.97201938924,3,,,,
1773070419858,442824,68897.09,68941.39,68919.23999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.180297769544,20000.977951122746,3,,,,
1773070420896,443135,68897.09,68899.6,68898.345,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.10559561625,20000.977951122746,3,,,,
1773070421903,443495,68897.09,68897.1,68897.095,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.101126715,20000.977951122746,3,,68908.83,,0.013741320667500001
1773070422915,443708,68897.09,68898.27,68897.68,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.103218160784,20000.977951122746,3,,,,
1773070423915,444060,68888.53,68896.45,68892.48999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.084663282796,20000.947363388506,3,,,,
1773070424963,444234,68888.53,68897.29,68892.91,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.086164833614,20000.947363388506,3,,,,
1773070425965,444624,68898.36,68909.84,68904.1,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.126170437605,20000.982489256214,3,,,,
1773070426974,444754,68899.0,68908.63,68903.815,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.125151528122,20000.984776189616,3,,,,
1773070427983,445247,68890.08,68903.6,68896.84,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.100215059145,20000.952902055335,3,,,,
1773070428983,445516,68892.54,68904.05,68898.295,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.1054168602,20000.9616924556,3,,,,
1773070429983,445651,68892.54,68904.75,68898.64499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.10666815255,20000.9616924556,3,,,,
1773070430984,446015,68903.13,68910.99,68907.06,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.136752795766,20000.999534056722,3,,,,
1773070431993,446360,68910.73,68918.13,68914.43,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.163101437534,20001.02669139086,3,,,,
1773070432997,446607,68908.01,68919.08,68913.545,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.15993745545,20001.016971923906,3,,,,
1773070434004,446773,68908.56,68920.99,68914.775,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.16433485428,20001.018937257297,3,,,,
1773070435013,446934,68912.02,68922.13,68917.07500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.17255763258,20001.031300990995,3,,,,
1773070436016,447118,68913.89,68924.33,68919.11,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.179833003815,20001.03798312453,3,,,,
1773070437027,447233,68913.89,68928.24,68921.065,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.18682236537,20001.03798312453,3,,,,
1773070438047,447411,68916.4,68931.76,68924.07999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.197601355187,20001.046952191464,3,,,,
1773070439053,447609,68921.83,68932.78,68927.305,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.20913112041,20001.06635539204,3,,,,
1773070440060,447850,68925.19,68934.69,68929.94,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.218551564245,20001.0783617924,3,,,,
1773070441092,448243,68928.91,68946.59,68937.75,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.246473259256,20001.09165459279,3,,,,
1773070442102,448507,68916.79,68928.6,68922.695,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.1926498126,20001.048345791503,3,,,,
1773070443142,448691,68916.79,68923.16,68919.975,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.18292548348,20001.048345791503,3,,,,
1773070444142,449122,68903.67,68912.4,68908.035,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.14023853874,20001.00146365678,3,,,,
1773070445148,449526,68889.87,68890.62,68890.245,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.07663713615,20000.952151655314,3,,,,
1773070446148,449972,68879.99,68886.31,68883.15,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.051271652654,20000.91684712093,3,,,,
1773070447153,450181,68879.99,68924.83,68902.41,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.120128483115,20000.91684712093,3,,,,
1773070448161,450503,68899.24,68906.58,68902.91,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.121916043616,20000.98563378964,3,,,,
1773070449178,450629,68891.42,68913.94,68902.68,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.121093765785,20000.957690322146,3,,,,
1773070450184,450945,68891.87,68894.41,68893.14,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.086987111445,20000.959298322192,3,,,,
1773070451191,451148,68888.01,68891.84,68889.92499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.07549309743,20000.945505255113,3,,,,
1773070452278,451422,68890.64,68901.51,68896.075,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.09748009158,20000.95490312206,3,,,,
1773070453284,451733,68896.04,68908.43,68902.23499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.11950283694,20000.974199122633,3,,,,
1773070454386,452127,68900.75,68925.93,68913.34,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.159204555646,20000.991029523135,3,,,,
1773070455388,452337,68918.66,68927.2,68922.93,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.193489966034,20001.055027925035,3,,,,
1773070456392,452670,68927.8,68927.81,68927.805,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.21091868091,20001.087688192674,3,,,,
1773070457397,453414,68914.29,68920.1,68917.195,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.1729866471,20001.039412457903,3,,,,
1773070458402,453697,68900.01,68905.66,68902.83499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.12164790954,20000.98838525639,3,,,,
1773070459411,453919,68902.33,68902.34,68902.33499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.11986034904,20000.996675389968,3,,,,
1773070460437,454051,68906.63,68906.64,68906.63500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.13523336934,20001.01204072376,3,,68906.64,,0.013741320667500001
1773070461459,454111,68906.63,68906.64,68906.63500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.13523336934,20001.01204072376,3,,,,
1773070462494,454549,68919.69,68919.7,68919.695,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.1819244496,20001.058708458477,3,,,,
1773070463536,454754,68921.18,68926.45,68923.815,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.196653948122,20001.064032725306,3,,,,
1773070464548,454846,68918.24,68921.49,68919.865,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.18253222017,20001.053527124994,3,,,,
1773070465559,455125,68910.28,68913.11,68911.695,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.1533234816,20001.02508339081,3,,,,
1773070466576,455483,68906.82,68906.83,68906.82500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.13591264233,20001.012719657112,3,,,,
1773070467576,455826,68898.05,68898.06,68898.055,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.10455883116,20000.981381522848,3,,,,
1773070468580,456278,68900.46,68900.83,68900.645,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.11381839455,20000.989993256437,3,,,,
1773070469591,456710,68902.74,68915.32,68909.03,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.143795784134,20000.998140456682,3,,68915.32,,0.013741320667500001
1773070470599,456778,68902.74,68902.75,68902.745,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.121326148652,20000.998140456682,3,,68902.75,,0.013741320667500001
1773070471612,457210,68902.74,68902.75,68902.745,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.121326148652,20000.998140456682,3,,68902.75,,0.013741320667500001
1773070472724,457375,68902.74,68902.75,68902.745,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.121326148652,20000.998140456682,3,,68902.75,,0.013741320667500001
1773070473756,457629,68878.87,68879.73,68879.29999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.037507436806,20000.912844987477,3,,,,
1773070474756,457908,68853.86,68875.75,68864.805,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.98568605791,20000.823475918158,3,,,,
1773070475756,458314,68862.08,68886.8,68874.44,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.020132348745,20000.852848719027,3,,,,
1773070476756,458736,68852.2,68852.21,68852.205,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.94063953331,20000.817544184647,3,,,,
1773070477756,459206,68843.75,68861.76,68852.755,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.94260584986,20000.787349517082,3,,,,
1773070478759,459934,68855.07,68861.76,68858.41500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.96284103472,20000.82779965162,3,,,,
1773070479766,460275,68846.41,68846.42,68846.41500000001,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.91993958272,20000.79685458403,3,,,,
1773070480769,460855,68849.93,68849.94,68849.935,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.93252400864,20000.80943271774,3,,,,
1773070481769,461285,68840.29,68840.3,68840.295,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.8980598422,20000.774985783384,3,,,,
1773070482772,462088,68844.87,68860.86,68852.86499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.94299911317,20000.791351650536,3,,,,
1773070483774,462321,68847.04,68847.05,68847.045,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.92219190895,20000.7991057841,3,,,,
1773070484797,462789,68851.76,68851.77,68851.765,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20000.93906648007,20000.815971917935,3,,,,
1773070485861,463369,68873.38,68886.8,68880.09,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.040331782395,20000.893227386896,3,,,,
1773070486876,463776,68878.56,68886.8,68882.68,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.049591345785,20000.91173725411,3,,,,
1773070487876,464152,68877.33,68882.15,68879.73999999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.039080490045,20000.907342053983,3,,,,
1773070488892,464643,68871.13,68879.91,68875.52,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.023993479426,20000.885187386655,3,,,,
1773070489901,465041,68881.64,68900.97,68891.305,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.08042676441,20000.922743121104,3,,,,
1773070490915,465448,68891.23,68891.24,68891.235,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.08017650594,20000.95701138879,3,,,,
1773070491939,465660,68892.58,68892.59,68892.58499999999,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.08500291929,20000.961835388935,3,,,,
1773070492939,466261,68900.22,68900.23,68900.225,0.0035751210000000014,19754.785675541505,69039.15,2.4654415431800136,20001.11231684373,20000.98913565641,3,,,,
