timestampms,seq,event,side,price,size,queue_ahead,inventory,fair_price,reservation_price
1773068307402,385240,cancel,BID,69137.0,0.014175000000000002,0.006599999999999998,-0.01,69152.92838469998,69152.93371803331
1773068307902,385324,new,BID,69137.0,0.014175000000000002,0.0406,-0.01,69184.32197444058,69184.32730777391
1773068308408,385600,cancel,BID,69137.0,0.014175000000000002,0.0,-0.01,69167.17500508224,69167.18033841558
1773068313556,386646,new,BID,69157.76000000001,0.014175000000000002,0.0,-0.01,69205.09618161796,69205.1015149513
1773068314186,386657,cancel,BID,69157.76000000001,0.014175000000000002,0.0,-0.01,69172.56465138098,69172.56998471431
1773068335392,394006,new,BID,69136.12000000001,0.014175000000000002,0.0,-0.01,69181.40529747366,69181.41063080699
1773068335895,394131,cancel,BID,69136.12000000001,0.014175000000000002,0.0,-0.01,69156.69260232475,69156.69793565809
1773068362513,401927,new,BID,69091.55,0.014175000000000002,0.126678,-0.01,69138.08179049077,69138.08712382411
1773068363023,402158,replace,BID,69089.77,0.014175000000000002,0.126686,-0.01,69135.54874847345,69135.55408180678
1773068363525,402243,cancel,BID,69089.77,0.014175000000000002,0.126686,-0.01,69109.0286261054,69109.03395943873
1773068368608,404367,new,BID,69114.0,0.014175000000000002,0.826723,-0.01,69165.55677357645,69165.56210690978
1773068369115,404831,cancel,BID,69114.0,0.014175000000000002,2.7755575615628914e-17,-0.01,69135.88787087401,69135.89320420734
1773068384340,409215,new,BID,69130.08,0.014175000000000002,0.03491,-0.01,69175.86451917228,69175.86985250561
1773068384861,409264,cancel,BID,69130.08,0.014175000000000002,0.0,-0.01,69144.75259721657,69144.75793054991
1773068385364,409324,new,BID,69120.36,0.014175000000000002,0.0606,-0.01,69160.8589954506,69160.86432878394
1773068385875,409492,cancel,BID,69120.36,0.014175000000000002,0.0236,-0.01,69159.7418860486,69159.74721938194
1773068391517,410539,new,BID,69124.42,0.014175000000000002,0.0,-0.01,69165.09479509096,69165.1001284243
1773068392064,410580,replace,BID,69131.02,0.014175000000000002,0.0,-0.01,69171.16187849894,69171.16721183227
1773068392576,410636,replace,BID,69129.23,0.014175000000000002,0.0,-0.01,69173.5478465852,69173.55317991854
1773068393076,411049,replace,BID,69145.58,0.014175000000000002,0.0,-0.01,69196.12156615488,69196.12689948821
1773068393598,411111,replace,BID,69150.61,0.014175000000000002,0.126734,-0.01,69189.50012060441,69189.50545393775
1773068394099,411246,replace,BID,69150.84000000001,0.014175000000000002,0.0,-0.01,69203.38762972457,69203.39296305791
1773068394615,411332,cancel,BID,69150.84000000001,0.014175000000000002,0.0,-0.01,69185.80380124738,69185.80913458072
1773068395119,411498,new,BID,69135.64,0.014175000000000002,0.07856859,-0.01,69179.11627754173,69179.12161087507
1773068395679,411649,replace,BID,69139.5,0.014175000000000002,0.0,-0.01,69186.31163493481,69186.31696826815
1773068396253,411699,replace,BID,69137.72,0.014175000000000002,0.126737,-0.01,69181.3836880792,69181.38902141253
1773068396780,411728,replace,BID,69139.37,0.014175000000000002,0.0,-0.01,69186.14273768206,69186.1480710154
1773068397293,411766,cancel,BID,69139.37,0.014175000000000002,0.0,-0.01,69175.98917040067,69175.99450373401
1773068401825,413589,new,BID,69167.98,0.014175000000000002,0.0406,-0.01,69214.19571530019,69214.20104863352
1773068402325,413812,cancel,BID,69167.98,0.014175000000000002,0.0,-0.01,69168.07563019013,69168.08096352346
1773068404360,414655,new,BID,69167.98,0.014175000000000002,0.0406,-0.01,69206.5275560883,69206.53288942164
1773068404860,415399,cancel,BID,69167.98,0.014175000000000002,0.0,-0.01,69202.88557138448,69202.89090471782
1773068461717,439963,new,BID,69193.38,0.014175000000000002,0.0406,-0.01,69231.69336649332,69231.69869982665
1773068463269,440302,cancel,BID,69193.38,0.014175000000000002,0.0,-0.01,69167.56850229613,69167.57383562946
1773068465792,441523,new,BID,69170.55,0.014175000000000002,0.126753,-0.01,69209.47980563484,69209.48513896817
1773068466292,441644,cancel,BID,69170.55,0.014175000000000002,0.126753,-0.01,69178.15904264594,69178.16437597928
1773068470898,444082,new,BID,69193.38,0.014175000000000002,0.0406,-0.01,69231.69336649332,69231.69869982665
1773068471398,444265,cancel,BID,69193.38,0.014175000000000002,0.0,-0.01,69164.08574620156,69164.09107953489
1773068476266,445835,new,BID,69193.38,0.014175000000000002,0.0406,-0.01,69231.69336649332,69231.69869982665
1773068477798,445949,cancel,BID,69193.38,0.014175000000000002,0.0,-0.01,69223.19093852874,69223.19627186208
1773068485518,448572,new,BID,69229.02,0.014175000000000002,0.0,-0.01,69277.04564861272,69277.05098194606
1773068486018,448735,cancel,BID,69229.02,0.014175000000000002,0.0,-0.01,69255.31049229823,69255.31582563157
1773068515695,459801,new,BID,69230.48,0.014175000000000002,0.0406,-0.01,69277.86594780003,69277.87128113337
1773068516197,459868,cancel,BID,69230.48,0.014175000000000002,0.0406,-0.01,69252.01355117677,69252.01888451011
1773068516721,459894,new,BID,69230.48,0.014175000000000002,0.0406,-0.01,69277.86594780003,69277.87128113337
1773068517227,460234,cancel,BID,69230.48,0.014175000000000002,0.0,-0.01,69263.31705025972,69263.32238359305
1773068551747,468603,new,BID,69230.42,0.014175000000000002,0.0,-0.01,69272.62845962688,69272.63379296022
1773068552248,468725,cancel,BID,69230.42,0.014175000000000002,0.0,-0.01,69245.461323,69245.46665633333
1773068556320,470021,new,BID,69250.99,0.014175000000000002,0.23020304,-0.01,69291.36013704274,69291.36547037607
1773068557368,470106,cancel,BID,69250.99,0.014175000000000002,0.23020304,-0.01,69286.41491008799,69286.42024342132
1773068562571,471076,new,BID,69250.99,0.014175000000000002,0.22673117,-0.01,69297.29853693687,69297.3038702702
1773068563114,471109,cancel,BID,69250.99,0.014175000000000002,0.22673117,-0.01,69284.23302186064,69284.23835519397
1773068585586,476302,new,BID,69156.17,0.014175000000000002,0.126707,-0.01,69203.59689080133,69203.60222413467
1773068586098,476464,cancel,BID,69156.17,0.014175000000000002,0.0,-0.01,69122.582718,69122.58805133334
1773068599790,479601,new,BID,69122.26,0.014175000000000002,0.0901,-0.01,69175.96472970313,69175.97006303647
1773068600852,479724,cancel,BID,69122.26,0.014175000000000002,0.0731,-0.01,69138.47030370764,69138.47563704097
1773068605425,481212,new,BID,69119.67,0.014175000000000002,0.0406,-0.01,69167.4041278837,69167.40946121703
1773068605925,481332,cancel,BID,69119.67,0.014175000000000002,0.0,-0.01,69137.40299957297,69137.4083329063
1773068616746,484153,new,BID,69105.83,0.014175000000000002,0.0,-0.01,69148.05666754622,69148.06200087955
1773068617253,484333,cancel,BID,69105.83,0.014175000000000002,0.0,-0.01,69129.8581376964,69129.86347102973
1773068630042,489640,new,BID,69250.99,0.014175000000000002,0.23034068,-0.01,69311.48970801299,69311.49504134632
1773068630543,490162,replace,BID,69246.09,0.014175000000000002,0.0236,-0.01,69295.35023634123,69295.35556967456
1773068631048,490365,cancel,BID,69246.09,0.014175000000000002,0.0,-0.01,69252.91526254681,69252.92059588015
1773068643670,429,new,BID,69228.91,0.014175000000000002,0.0,-0.01,69269.10253906583,69269.10787239917
1773068644175,669,cancel,BID,69228.91,0.014175000000000002,0.0,-0.01,69198.50587414378,69198.51120747712
1773068648428,2260,new,BID,69203.82,0.014175000000000002,0.314587,-0.01,69254.28455777142,69254.28989110475
